

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is funded by the National Aeronautics and Space Administration.
and operated by the California Institute of Technology.


queryDateTime:2025-04-12T14:47:45PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
4988|WISEA J103725.42+392112.2|159.35592 |  39.35341 |QSO|988526| 3.297367 |SLS |19.0g|  0.000|39|0|38|13|19|6|0
4989|SDSS J103726.96+572251.1|159.36233 |  57.38086 |G|1843724| 6.150000 |PUN |25.4g|  0.000|2|0|10|3|1|0|0
4990|WISEA J103727.36+343359.7|159.36401 |  34.56660 |QSO|160246| 0.534524 |SLS |18.1g|  0.000|25|0|41|7|11|8|1
4991|WISEA J103727.93+342108.6|159.36641 |  34.35241 |QSO|155663| 0.519236 |SLS |19.6g|  0.000|21|0|45|8|12|8|0
4992|WISEA J103728.47+335940.7|159.36863 |  33.99466 |G|115754| 0.386113 |SLS |19.3g|  0.000|15|0|51|7|8|8|0
4993|WISEA J103728.49+582328.9|159.36871 |  58.39137 |G| 44969| 0.150000 |PUN |22.6g|  0.000|1|0|45|4|1|4|0
4994|SDSS J103728.58+342747.0|159.36912 |  34.46306 |*|756641| 2.523883 |SLS |21.4g|  0.000|7|0|5|3|2|4|0
4995|WISEA J103728.69+581946.7|159.36958 |  58.32966 |G|704512| 2.350000 |PUN |21.7g|  0.000|1|0|41|3|1|4|0
4996|WISEA J103729.48+572657.9|159.37283 |  57.44943 |*|527577| 1.759807 |SLS |20.2g|  0.000|7|0|37|6|3|4|0
4997|WISEA J103729.66+581208.7|159.37360 |  58.20244 |*|224844| 0.750000 |PUN |21.0g|  0.000|7|0|39|6|2|4|0
4998|WISEA J103729.74+311044.4|159.37394 |  31.17901 |QSO|124710| 0.415988 |SLS |19.0g|  0.000|28|0|48|10|12|8|1
4999|WISEA J103729.77+305849.4|159.37408 |  30.98040 |QSO|304819| 1.016767 |SLS |19.2g|  0.000|26|0|49|11|13|8|0
5000|WISEA J103729.81+312537.2|159.37424 |  31.42701 |QSO|235619| 0.785940 |SLS |18.9g|  0.000|26|0|45|11|14|8|0
5001|WISEA J103730.64+402219.3|159.37768 |  40.37204 |*|197992| 0.660429 |SLS |20.0g|  0.000|4|0|17|3|2|4|0
5002|WISEA J103730.95+351647.2|159.37932 |  35.27947 |*|571105| 1.905000 |PUN |21.7g|  0.000|2|0|17|2|1|4|0
5003|SDSS J103731.07+572625.8|159.37950 |  57.44050 |G|224844| 0.750000 |PUN |23.3g|  0.000|1|0|29|2|1|4|0
5004|WISEA J103731.19+583329.8|159.38000 |  58.55829 |G|494658| 1.650000 |PUN |20.5g|  0.000|1|0|45|4|1|4|0
5005|WISEA J103731.25+590954.4|159.38024 |  59.16512 |UvES|574726| 1.917079 |SLS |19.6r|  0.000|10|0|31|5|4|4|0
5006|SDSS J103731.48+313851.1|159.38118 |  31.64754 |QSO|550159| 1.835133 |SLS |19.4g|  0.000|22|0|34|9|12|8|0
5007|SDSS J103731.64+575842.0|159.38184 |  57.97845 |*|808159| 2.695728 |SLS |21.8g|  0.000|6|0|19|3|2|4|0
5008|WISEA J103731.64+572340.1|159.38185 |  57.39448 |*|1663848| 5.550000 |PUN |24.8g|  0.000|1|0|26|3|1|0|0
5009|WISEA J103733.82+573603.1|159.39092 |  57.60087 |*|104927| 0.350000 |PUN |22.9g|  0.000|1|0|41|4|1|3|0
5010|SDSS J103733.85+574220.0|159.39107 |  57.70557 |*|563594| 1.879946 |SLS |20.4g|  0.000|5|0|19|3|2|4|1
5011|WISEA J103735.16+590545.7|159.39654 |  59.09605 |UvES|254762| 0.849793 |SLS |19.8r|  0.000|12|0|39|8|6|4|0
5012|WISEA J103735.62+584140.7|159.39859 |  58.69460 |G|704512| 2.350000 |PUN |22.7g|  0.000|1|0|41|3|1|4|0
5013|WISEA J103736.06+342731.0|159.40028 |  34.45861 |QSO|451080| 1.504640 |SLS |19.3g|  0.000|9|0|41|7|7|8|0
5014|WISEA J103736.11+310618.1|159.40049 |  31.10503 |QSO|555506| 1.852967 |SLS |19.2g|  0.000|26|0|46|11|15|8|0
5015|WISEA J103736.14+375755.7|159.40059 |  37.96549 |QSO|508088| 1.694799 |SLS |19.5g|  0.000|20|0|42|8|11|8|0
5016|WISEA J103736.17+520109.2|159.40075 |  52.01923 |G|135035| 0.450427 |SLS |19.7g|  0.000|1|0|31|4|1|4|0
5017|[HB89] 1034+496|159.40146 |  49.36431 |QSO|699252| 2.332454 |SLS |20.85|  0.000|13|0|17|3|3|4|0
5018|WISEA J103737.71+415957.4|159.40713 |  41.99928 |QSO|652997| 2.178164 |SLS |18.7g|  0.000|26|0|47|10|12|8|0
5019|SDSS J103739.04+432709.6|159.41269 |  43.45270 |*|677148| 2.258722 |SLS |21.2g|  0.000|9|0|5|4|3|4|0
5020|SDSS J103739.14+411445.3|159.41312 |  41.24592 |*|706941| 2.358102 |SLS |20.8g|  0.000|15|0|5|6|6|4|0
5021|SDSS J103739.32+584951.3|159.41383 |  58.83092 |*|674533| 2.250000 |PUN |23.3g|  0.000|1|0|14|2|1|0|0
5022|WISEA J103739.62+501505.8|159.41511 |  50.25162 |QSO|279494| 0.932290 |SLS |18.5i|  0.000|29|0|25|9|12|4|0
5023|WISEA J103739.65+323958.3|159.41522 |  32.66621 |QSO|432567| 1.442889 |SLS |19.8g|  0.000|19|0|42|7|10|8|0
5024|SDSS J103740.11+592302.6|159.41713 |  59.38408 |G|134907| 0.450000 |PUN |22.9g|  0.000|1|0|25|2|1|4|0
5025|WISEA J103740.25+533338.0|159.41773 |  53.56065 |*|700257| 2.335805 |SLS |20.8g|  0.000|4|0|17|4|4|4|0
5026|WISEA J103740.29+445942.4|159.41789 |  44.99511 |QSO|159046| 0.530519 |SLS |19.2g|  0.000|24|0|50|9|11|8|0
5027|WISEA J103742.91+573018.1|159.42881 |  57.50503 |G|1663848| 5.550000 |PUN |24.1g|  0.000|1|0|26|3|1|0|0
5028|SDSS J103743.16+582945.2|159.42987 |  58.49591 |*|524637| 1.750000 |PUN |20.7g|  0.000|3|0|21|3|2|4|0
5029|WISEA J103743.93+585655.4|159.43294 |  58.94876 |G|164886| 0.550000 |PUN |21.9g|  0.000|2|0|45|4|1|4|0
5030|WISEA J103744.25+322859.0|159.43441 |  32.48305 |QSO|501067| 1.671380 |SLS |19.4g|  0.000|24|0|41|10|12|6|0
5031|WISEA J103744.29+571155.5|159.43462 |  57.19879 |QSO|328484| 1.095704 |SLS |16.7 |  0.000|124|1|68|42|13|4|1
5032|WISEA J103744.27+372319.8|159.43472 |  37.38897 |*|994578| 3.317555 |SLS |21.3g|  0.000|9|0|17|7|5|4|0
5033|SDSS J103744.56+464349.6|159.43574 |  46.73045 |QSO|544874| 1.817503 |SLS |18.7g|  0.000|32|0|30|9|15|8|0
5034|WISEA J103745.00+434216.4|159.43754 |  43.70458 |QSO|259106| 0.864286 |SLS |19.2g|  0.000|25|0|43|9|11|8|0
5035|WISEA J103745.28+480858.7|159.43869 |  48.14965 |QSO| 38826| 0.129511 |SLS |18.3g|  0.000|13|0|57|9|5|8|0
5036|WISEA J103745.32+580339.0|159.43912 |  58.06117 |*|284803| 0.950000 |PUN |21.4g|  0.000|1|0|33|5|1|0|0
5037|WISEA J103745.52+532352.9|159.43967 |  53.39804 |G|706818| 2.357692 |SLS |19.7g|  0.000|14|0|20|7|7|4|0
5038|WISEA J103745.69+310332.3|159.44039 |  31.05898 |QSO|319248| 1.064898 |SLS |19.0g|  0.000|27|0|45|12|16|8|0
5039|SDSS J103746.09+581556.2|159.44204 |  58.26563 |*|704512| 2.350000 |PUN |22.4g|  0.000|1|0|19|2|1|4|0
5040|WISEA J103746.64+571440.7|159.44450 |  57.24453 |*|224844| 0.750000 |PUN |23.9g|  0.000|1|0|26|3|1|0|0
5041|WISEA J103747.20+575326.2|159.44667 |  57.89061 |G|104927| 0.350000 |PUN |20.2g|  0.000|1|0|69|7|1|4|0
5042|SDSS J103747.33+581411.7|159.44721 |  58.23659 |G| 74948| 0.250000 |PUN |22.3g|  0.000|1|0|29|2|1|4|0
5043|WISEA J103747.35+590315.3|159.44732 |  59.05426 |*|104927| 0.350000 |PUN |23.4g|  0.000|1|0|26|3|1|0|0
5044|WISEA J103747.75+575750.8|159.44898 |  57.96414 |G| 74948| 0.250000 |PUN |22.5g|  0.000|1|0|41|3|1|4|0
5045|WISEA J103747.94+300404.9|159.44978 |  30.06804 |QSO|459431| 1.532495 |SLS |18.3g|  0.000|25|0|42|10|13|8|0
5046|WISEA J103748.58+372303.3|159.45245 |  37.38427 |*|497356| 1.659000 |SUN |19.8g|  0.000|5|0|23|5|2|4|0
5047|WISEA J103748.68+591816.6|159.45286 |  59.30463 |*|104927| 0.350000 |PUN |21.9g|  0.000|2|0|39|5|1|4|0
5048|WISEA J103749.40+571212.9|159.45591 |  57.20363 |*| 74948| 0.250000 |PUN |22.0g|  0.000|2|0|31|3|1|4|0
5049|WISEA J103750.16+573153.1|159.45898 |  57.53162 |*|620089| 2.068395 |SLS |19.7g|  0.000|8|0|39|6|3|4|0
5050|WISEA J103750.18+571633.8|159.45914 |  57.27616 |*|1034284| 3.450000 |PUN |23.3g|  0.000|1|0|41|4|1|4|0
5051|WISEA J103750.32+581351.9|159.45969 |  58.23109 |*|194865| 0.650000 |PUN |24.1g|  0.000|1|0|26|3|1|0|0
5052|WISEA J103750.56+590132.2|159.46081 |  59.02557 |QSO|1318730| 4.398810 |SLS |23.6g|  0.000|29|0|62|8|13|8|0
5053|WISEA J103750.78+572511.4|159.46161 |  57.41985 |*| 74948| 0.250000 |PUN |21.2g|  0.000|4|0|39|5|2|4|0
5054|WISEA J103751.06+510152.7|159.46279 |  51.03132 |QSO| 63908| 0.213175 |SLS |20.4g|  0.000|12|0|48|5|4|8|1
5055|WISEA J103751.37+470445.6|159.46405 |  47.07935 |QSO|544371| 1.815826 |SLS |19.3g|  0.000|36|0|44|12|16|8|0
5056|WISEA J103751.37+433630.6|159.46406 |  43.60851 |QSO|481167| 1.605000 |PUN |20.3g|  0.000|4|0|12|2|1|0|0
5057|WISEA J103751.53+504413.2|159.46471 |  50.73701 |G|220003| 0.733851 |SUN |20.8g|  0.000|6|0|30|6|5|4|0
5058|CGCG 183-033|159.46598 |  33.81395 |G| 15303| 0.051046 |SLS |15.4g|  0.000|33|0|80|18|10|10|0
5059|WISEA J103751.98+582015.8|159.46659 |  58.33773 |G|164886| 0.550000 |PUN |24.8g|  0.000|1|0|26|3|1|0|0
5060|WISEA J103752.24+312500.4|159.46767 |  31.41678 |G| 48715| 0.162495 |SLS |17.9g|  0.000|7|0|49|8|5|6|1
5061|WISEA J103752.79+311620.2|159.47000 |  31.27230 |QSO| 84200| 0.280860 |SLS |19.8g|  0.000|16|0|49|12|11|8|0
5062|WISEA J103752.85+314059.1|159.47021 |  31.68311 |G| 99867| 0.333122 |SUN |20.0g|  0.000|7|0|39|8|6|4|0
5063|WISEA J103752.91+581645.7|159.47049 |  58.27937 |*|224844| 0.750000 |PUN |21.0g|  0.000|3|0|39|5|2|4|0
5064|SDSS J103752.94+372224.6|159.47062 |  37.37351 |*|856173| 2.855884 |SLS |20.5g|  0.000|10|0|5|5|5|4|0
5065|WISEA J103753.15+573507.7|159.47150 |  57.58550 |QSO|119339| 0.398073 |SLS |19.4g|  0.000|30|0|77|10|11|8|0
5066|WISEA J103753.35+581050.6|159.47230 |  58.18073 |G|704512| 2.350000 |PUN |22.6g|  0.000|1|0|41|3|1|4|0
5067|SDSS J103753.56+340706.1|159.47318 |  34.11837 |QSO|963579| 3.214153 |SLS |20.2g|  0.000|25|0|26|7|14|8|0
5068|SDSS J103754.07+573056.2|159.47531 |  57.51569 |*|417372| 1.392202 |SLS |20.5g|  0.000|8|0|27|5|3|3|0
5069|WISEA J103754.23+590829.0|159.47598 |  59.14139 |*| 74948| 0.250000 |PUN |21.2g|  0.000|5|0|39|5|1|4|0
5070|SDSS J103754.34+590858.5|159.47642 |  59.14958 |G|224844| 0.750000 |PUN |24.1g|  0.000|1|0|12|2|1|0|0
5071|SDSS J103754.41+582042.3|159.47671 |  58.34508 |*|704512| 2.350000 |PUN |24.4g|  0.000|1|0|14|2|1|0|0
5072|WISEA J103754.64+525133.8|159.47768 |  52.85941 |QSO| 90126| 0.300628 |SLS |18.9g|  0.000|27|0|63|15|14|8|0
5073|SDSS J103754.86+580831.0|159.47861 |  58.14196 |*|374741| 1.250000 |PUN |21.6g|  0.000|3|0|23|3|2|4|0
5074|WISEA J103754.97+582210.1|159.47883 |  58.36958 |G|104927| 0.350000 |PUN |22.2g|  0.000|1|0|37|3|1|4|0
5075|WISEA J103754.96+592015.9|159.47903 |  59.33776 |G|704512| 2.350000 |PUN |21.1g|  0.000|1|0|41|3|1|4|0
5076|WISEA J103755.22+575512.1|159.48009 |  57.92003 |*|344761| 1.150000 |PUN |19.8g|  0.000|7|0|41|5|2|4|0
5077|WISEA J103755.42+505245.0|159.48092 |  50.87917 |QSO|482100| 1.608113 |SLS |19.0g|  0.000|33|0|43|10|15|8|0
5078|WISEA J103755.98+502738.8|159.48328 |  50.46080 |QSO|610222| 2.035480 |SLS |19.7g|  0.000|23|0|39|6|11|8|0
5079|WISEA J103756.23+454703.5|159.48432 |  45.78432 |*|555854| 1.854130 |SLS |20.0g|  0.000|6|0|17|4|2|4|0
5080|WISEA J103756.59+590231.7|159.48581 |  59.04217 |UvES|658007| 2.194876 |SLS |19.5r|  0.000|10|0|39|6|3|4|0
5081|WISEA J103756.66+513333.9|159.48601 |  51.55958 |QSO|513328| 1.712278 |SLS |20.4g|  0.000|21|0|38|6|11|8|0
5082|WISEA J103756.65+580952.7|159.48608 |  58.16466 |*|257587| 0.859217 |SLS |21.1g|  0.000|9|0|39|7|5|4|0
5083|WISEA J103757.01+323026.7|159.48751 |  32.50744 |QSO|401428| 1.339019 |SLS |20.3g|  0.000|19|0|42|7|10|8|0
5084|WISEA J103757.24+381422.9|159.48853 |  38.23971 |QSO|470427| 1.569177 |SLS |19.2g|  0.000|23|0|42|9|12|8|0
5085|WISEA J103757.29+321630.0|159.48878 |  32.27497 |QSO|403017| 1.344320 |SLS |20.1g|  0.000|18|0|41|8|11|8|0
5086|WISEA J103757.86+443624.0|159.49110 |  44.60668 |QSO|403337| 1.345387 |SLS |18.9g|  0.000|27|0|44|9|11|8|0
5087|WISEA J103757.90+440141.0|159.49128 |  44.02806 |G|218098| 0.727497 |SUN |21.3g|  0.000|7|0|29|6|5|4|0
5088|WISEA J103758.10+462604.9|159.49209 |  46.43470 |*|185992| 0.620402 |SUN |20.5g|  0.000|8|0|23|7|6|4|0
5089|WISEA J103758.23+583920.4|159.49257 |  58.65577 |G|134907| 0.450000 |PUN |22.8g|  0.000|1|0|39|3|1|4|0
5090|WISEA J103758.39+494625.2|159.49328 |  49.77367 |QSO|452605| 1.509729 |SLS |20.3g|  0.000|21|0|39|6|11|8|0
5091|WISEA J103758.62+375839.8|159.49432 |  37.97789 |*|683680| 2.280510 |SLS |20.4g|  0.000|13|0|20|5|4|4|0
5092|WISEA J103758.70+573353.2|159.49460 |  57.56479 |G|704512| 2.350000 |PUN |22.1g|  0.000|1|0|54|5|1|4|0
5093|SDSS J103758.97+584550.6|159.49571 |  58.76406 |*|254824| 0.850000 |PUN |22.5g|  0.000|1|0|14|2|1|0|0
5094|WISEA J103759.47+583239.5|159.49777 |  58.54435 |G|104927| 0.350000 |PUN |21.0g|  0.000|1|0|45|4|1|4|0
5095|WISEA J103759.71+580932.1|159.49882 |  58.15894 |*|284803| 0.950000 |PUN |20.7g|  0.000|4|0|35|4|2|4|0
5096|WISEA J103759.81+572108.0|159.49921 |  57.35224 |G|704512| 2.350000 |PUN |22.2g|  0.000|1|0|41|3|1|4|0
5097|WISEA J103800.14+573946.9|159.50062 |  57.66304 |*|254824| 0.850000 |PUN |23.8g|  0.000|1|0|31|3|1|4|0
5098|WISEA J103800.34+554249.3|159.50142 |  55.71371 |*|132032| 0.440410 |SUN |19.9g|  0.000|8|0|21|6|6|4|0
5099|WISEA J103800.50+582343.1|159.50212 |  58.39531 |QSO|808978| 2.698459 |SLS |18.6g|  0.000|40|0|62|10|14|8|0
5100|WISEA J103800.71+583006.9|159.50300 |  58.50193 |G|704512| 2.350000 |PUN |22.0g|  0.000|1|0|40|4|1|4|0
5101|WISEA J103801.40+320304.9|159.50585 |  32.05138 |QSO|280043| 0.934123 |SLS |18.6g|  0.000|24|0|37|9|13|8|0
5102|WISEA J103801.51+575303.3|159.50632 |  57.88428 |G|164886| 0.550000 |PUN |23.9g|  0.000|1|0|26|3|1|0|0
5103|WISEA J103802.40+571250.1|159.51003 |  57.21392 |*|494658| 1.650000 |PUN |22.2g|  0.000|1|0|31|3|1|4|0
5104|SDSS J103802.42+361040.9|159.51009 |  36.17804 |*|696135| 2.322055 |SLS |21.4g|  0.000|8|0|5|3|2|4|0
5105|WISEA J103802.76+571008.5|159.51151 |  57.16904 |*|704512| 2.350000 |PUN |21.5g|  0.000|4|0|31|3|2|4|0
5106|WISEA J103803.36+572701.6|159.51400 |  57.45046 |QSO|385028| 1.284314 |SLS |20.8g|  0.000|37|0|84|19|17|8|0
5107|SDSS J103803.96+583404.6|159.51650 |  58.56794 |G|314782| 1.050000 |PUN |21.8g|  0.000|1|0|17|3|1|0|0
5108|WISEA J103804.04+311429.6|159.51684 |  31.24157 |QSO|552779| 1.843871 |SLS |19.3g|  0.000|23|0|46|10|12|8|0
5109|WISEA J103803.99+571025.3|159.51718 |  57.17359 |G|254824| 0.850000 |PUN |22.3g|  0.000|1|0|41|3|1|4|0
5110|SDSS J103804.62+451343.8|159.51929 |  45.22884 |QSO| 14713| 0.049078 |SLS |21.2g|  0.000|2|0|0|2|2|0|0
5111|WISEA J103805.13+524858.3|159.52140 |  52.81621 |QSO|292391| 0.975312 |SLS |19.3g|  0.000|30|0|46|9|12|8|0
5112|SDSS J103805.40+412313.8|159.52253 |  41.38718 |*|721216| 2.405718 |SLS |21.7g|  0.000|8|0|5|3|2|4|0
5113|WISEA J103805.43+462755.7|159.52263 |  46.46548 |QSO|364287| 1.215130 |SUN |17.4g|  0.000|35|0|50|15|19|8|0
5114|WISEA J103805.79+375418.3|159.52414 |  37.90511 |*|206219| 0.687873 |SLS |19.4g|  0.000|11|0|23|7|6|4|0
5115|WISEA J103806.42+310541.0|159.52678 |  31.09473 |QSO|702364| 2.342834 |SLS |20.1g|  0.000|24|0|38|8|11|8|0
5116|WISEA J103806.48+443124.0|159.52683 |  44.52335 |*|782988| 2.611765 |SLS |20.5g|  0.000|9|0|17|4|3|4|0
5117|WISEA J103806.69+382626.2|159.52789 |  38.44064 |QSO|413123| 1.378030 |SLS |19.1g|  0.000|29|0|42|10|15|8|1
5118|WISEA J103807.25+592255.9|159.53020 |  59.38199 |G| 74948| 0.250000 |PUN |21.5g|  0.000|1|0|54|5|1|4|0
5119|WISEA J103807.67+581259.6|159.53155 |  58.21673 |*|513445| 1.712667 |SLS |20.4g|  0.000|6|0|48|7|3|4|0
5120|WISEA J103807.59+465805.5|159.53165 |  46.96822 |*| 91583| 0.305487 |SLS |20.8g|  0.000|8|0|17|7|6|4|0
5121|WISEA J103807.64+320827.4|159.53185 |  32.14096 |QSO|112915| 0.376643 |SLS |17.5g|  0.000|34|0|47|13|13|8|0
5122|WISEA J103807.65+571925.5|159.53190 |  57.32377 |G|374741| 1.250000 |PUN |21.0g|  0.000|3|0|61|8|1|4|0
5123|WISEA J103807.69+574340.4|159.53208 |  57.72784 |*| 44969| 0.150000 |PUN |22.8g|  0.000|2|0|31|3|1|4|0
5124|SDSS J103807.96+523911.0|159.53317 |  52.65306 |QSO|625067| 2.085000 |PUN |20.3g|  0.000|2|0|4|2|1|0|0
5125|WISEA J103808.20+473135.5|159.53421 |  47.52654 |QSO|890577| 2.970644 |SLS |19.6g|  0.000|44|0|58|13|17|8|0
5126|WISEA J103808.64+472735.0|159.53603 |  47.45973 |QSO|312984| 1.044002 |SLS |18.9g|  0.000|41|0|66|13|15|8|0
5127|WISEA J103808.78+572825.2|159.53669 |  57.47381 |*|636686| 2.123754 |SLS |21.9g|  0.000|4|0|29|4|2|4|0
5128|WISEA J103808.94+464249.1|159.53726 |  46.71366 |QSO|579072| 1.931577 |SLS |18.6g|  0.000|38|0|47|9|14|8|0
5129|WISEA J103809.00+321854.5|159.53752 |  32.31515 |QSO|278867| 0.930200 |SLS |18.3g|  0.000|25|0|41|9|12|8|0
5130|SDSS J103809.26+581617.8|159.53860 |  58.27163 |G| 74948| 0.250000 |PUN |21.7g|  0.000|1|0|41|4|1|4|0
5131|WISEA J103809.55+325121.7|159.53982 |  32.85603 |QSO|339665| 1.133000 |SLS |20.4g|  0.000|21|0|41|9|11|8|0
5132|SDSS J103810.14+585427.4|159.54225 |  58.90761 |*|254824| 0.850000 |PUN |22.3g|  0.000|1|0|14|2|1|0|0
5133|WISEA J103810.28+581814.5|159.54297 |  58.30400 |G|134907| 0.450000 |PUN |21.6g|  0.000|1|0|49|5|1|4|0
5134|WISEA J103810.38+584629.3|159.54328 |  58.77482 |G|104927| 0.350000 |PUN |20.7g|  0.000|1|0|41|3|1|4|0
5135|SDSS J103810.53+345235.1|159.54391 |  34.87645 |*|711376| 2.372893 |SLS |20.3g|  0.000|11|0|5|4|5|4|0
5136|WISEA J103810.64+394147.3|159.54437 |  39.69647 |QSO|326744| 1.089902 |SLS |18.9g|  0.000|27|0|43|10|12|8|0
5137|WISEA J103810.70+322558.2|159.54460 |  32.43285 |QSO|129447| 0.431787 |SLS |18.5g|  0.000|22|0|57|10|12|8|0
5138|WISEA J103810.90+585742.5|159.54546 |  58.96183 |G|104927| 0.350000 |PUN |22.2g|  0.000|1|0|41|3|1|4|0
5139|WISEA J103811.02+403246.2|159.54595 |  40.54618 |QSO|1102468| 3.677436 |SLS |21.4g|  0.000|30|0|38|8|14|8|0
5140|SDSS J103811.20+585218.5|159.54668 |  58.87183 |G|704512| 2.350000 |PUN |22.8g|  0.000|1|0|25|2|1|4|0
5141|WISEA J103812.11+504948.7|159.55047 |  50.83022 |QSO|662646| 2.210349 |SLS |19.2g|  0.000|30|0|43|8|12|8|0
5142|WISEA J103812.36+344950.2|159.55153 |  34.83063 |*|190372| 0.635013 |SUN |19.9g|  0.000|8|0|21|6|6|4|0
5143|WISEA J103814.01+344945.0|159.55839 |  34.82918 |QSO| 77956| 0.260032 |SLS |19.4g|  0.000|7|0|57|7|4|8|0
5144|WISEA J103814.02+573647.4|159.55843 |  57.61317 |G|104927| 0.350000 |PUN |22.0g|  0.000|1|0|37|3|1|4|0
5145|WISEA J103814.09+435443.1|159.55871 |  43.91198 |QSO|550406| 1.835957 |SLS |19.1g|  0.000|26|0|44|12|14|8|0
5146|WISEA J103814.68+582949.3|159.56118 |  58.49705 |G|164886| 0.550000 |PUN |21.7g|  0.000|1|0|43|4|1|4|0
5147|WISEA J103814.94+580515.7|159.56227 |  58.08771 |*|662913| 2.211238 |SLS |19.5g|  0.000|6|0|31|4|3|4|0
5148|WISEA J103815.19+590952.5|159.56330 |  59.16460 |*| 74948| 0.250000 |PUN |21.3g|  0.000|4|0|37|5|2|4|0
5149|WISEA J103815.19+582828.3|159.56333 |  58.47455 |G|104927| 0.350000 |PUN |22.7g|  0.000|1|0|41|3|1|4|0
5150|WISEA J103815.26+580257.6|159.56358 |  58.04920 |*| 74948| 0.250000 |PUN |21.5g|  0.000|4|0|39|5|1|4|0
5151|WISEA J103816.23+395003.2|159.56707 |  39.83463 |*|676633| 2.257004 |SLS |21.3g|  0.000|10|0|17|4|3|4|0
5152|WISEA J103816.23+341940.2|159.56766 |  34.32784 |*|400223| 1.335000 |SUN |19.7g|  0.000|4|0|21|4|2|4|0
5153|SDSS J103816.31+533652.4|159.56799 |  53.61463 |*|270474| 0.902205 |SLS |20.9g|  0.000|10|0|31|8|5|8|0
5154|WISEA J103816.35+325219.5|159.56813 |  32.87208 |QSO|227393| 0.758500 |SLS |18.4g|  0.000|25|0|45|9|12|8|0
5155|WISEA J103817.01+580853.9|159.57091 |  58.14832 |G|704512| 2.350000 |PUN |22.5g|  0.000|1|0|41|3|1|4|0
5156|WISEA J103817.50+594509.7|159.57290 |  59.75281 |QSO|720130| 2.402094 |SLS |20.0g|  0.000|26|0|38|8|14|6|0
5157|WISEA J103817.69+582020.7|159.57403 |  58.33916 |G|494658| 1.650000 |PUN |21.4g|  0.000|2|0|41|3|1|4|0
5158|GALEXASC J103817.84+482547.5  |159.57458 |  48.42947 |QSO||||19.77|  0.000|9|0|10|4|0|0|2
5159|WISEA J103819.07+590226.8|159.57943 |  59.04086 |*|494658| 1.650000 |PUN |21.2g|  0.000|2|0|35|4|1|4|0
5160|WISEA J103819.11+444756.9|159.57965 |  44.79916 |QSO|332010| 1.107465 |SLS |19.0g|  0.000|27|0|43|10|11|8|0
5161|WISEA J103820.34+522605.4|159.58475 |  52.43484 |QSO|439853| 1.467190 |SLS |19.3g|  0.000|28|0|42|8|12|8|0
5162|WISEA J103820.55+423402.8|159.58565 |  42.56746 |QSO|259321| 0.865000 |PUN |20.4g|  0.000|2|0|14|3|1|0|0
5163|SDSS J103820.64+320306.3|159.58604 |  32.05178 |*|460181| 1.535000 |PUN |21.2g|  0.000|2|0|5|1|1|4|0
5164|SDSS J103821.08+412600.8|159.58785 |  41.43356 |*|938480| 3.130432 |SLS |20.8g|  0.000|12|0|5|6|7|4|0
5165|WISEA J103821.15+575926.1|159.58825 |  57.99070 |*|374741| 1.250000 |PUN |21.7g|  0.000|3|0|39|5|2|4|0
5166|WISEA J103821.21+371004.5|159.58839 |  37.16792 |QSO|179237| 0.597869 |SLS |19.9g|  0.000|19|0|41|7|10|8|0
5167|WISEA J103821.53+353742.7|159.58975 |  35.62853 |*|262092| 0.874244 |SUN |19.7g|  0.000|10|0|21|7|7|4|0
5168|WISEA J103822.08+523115.9|159.59203 |  52.52110 |QSO|179440| 0.598546 |SLS |21.4g|  0.000|21|0|47|9|11|8|0
5169|WISEA J103822.09+370704.9|159.59208 |  37.11803 |QSO|178537| 0.595534 |SLS |20.2g|  0.000|18|0|41|6|9|8|0
5170|SDSS J103822.29+582243.3|159.59288 |  58.37870 |G|734492| 2.450000 |PUN |21.7g|  0.000|1|0|29|2|1|4|0
5171|WISEA J103822.54+381309.9|159.59395 |  38.21943 |QSO|401662| 1.339799 |SLS |18.5g|  0.000|25|0|42|9|11|8|0
5172|SDSS J103822.58+394616.5|159.59412 |  39.77127 |*|834761| 2.784461 |SLS |21.6g|  0.000|8|0|5|3|2|4|0
5173|WISEA J103822.66+585322.9|159.59462 |  58.88977 |*|524637| 1.750000 |PUN |21.6g|  0.000|5|0|31|3|2|4|0
5174|WISEA J103822.85+574124.2|159.59525 |  57.69006 |G|164886| 0.550000 |PUN |21.4g|  0.000|1|0|45|4|1|4|0
5175|WISEA J103823.10+523444.1|159.59627 |  52.57893 |QSO|550421| 1.836007 |SLS |19.1g|  0.000|33|0|42|11|18|8|0
5176|WISEA J103823.47+383510.1|159.59782 |  38.58617 |QSO|502333| 1.675601 |SLS |19.1g|  0.000|26|0|42|9|12|8|0
5177|WISEA J103823.54+582909.5|159.59808 |  58.48598 |G|164886| 0.550000 |PUN |22.0g|  0.000|1|0|41|3|1|4|0
5178|WISEA J103824.09+582420.2|159.60086 |  58.40590 |G|344761| 1.150000 |PUN |22.2g|  0.000|2|0|41|3|1|4|0
